EMS ID,LOCATION NAME,LONGITUDE (Decimal Degrees),LATITUTE (Decimal Degrees),LONGITUDE (Deg-Min-Sec),LATITUDE (Deg-Min-Sec),START DATE,STATE DESCRIPTION,DESCRIPTOR CODE,DESCRIPTOR DESCRIPTION,CLASS CODE,CLASS DESCRIPTION,METHOD CODE,METHOD DESCRIPTION,SAMPLING AGENCY,ANALYZING AGENCY,MINISTRY CONTACT,SAMPLER,UPPER DEPTH,LOWER DEPTH,FLOW,FLOW_UNIT,Parm Code/Units,PARAMETER NAME,RESULT LETTER,Results,CONFIDENCE INTERVAL,MAXIMUM,MINIMUM,UNCERTAINTY,LIFE STAGE,SPECIES CODE,SPECIES NAME
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Residue Non-filterable (mg/L),"Residue Non-filterable","<",1,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Sb-D (mg/L),"Sb-D","",.000147,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Sb-T (mg/L),"Sb-T","",.000152,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Se-D (mg/L),"Se-D","",.000047,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Se-T (mg/L),"Se-T","",.000046,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Si-D (mg/L),"Si-D","",4.78,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Si-T (mg/L),"Si-T","",4.95,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Sn-D (mg/L),"Sn-D","<",.00005,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Sn-T (mg/L),"Sn-T","<",.00005,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Sr-D (mg/L),"Sr-D","",.0689,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Sr-T (mg/L),"Sr-T","",.0707,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Tl-D (mg/L),"Tl-D","<",.000002,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Tl-T (mg/L),"Tl-T","<",.000002,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Total NO2+NO3 (mg/L),"Total NO2+NO3","",.37,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Turbidity (NTU),"Turbidity","",1.18,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", U--D (mg/L),"U--D","",.0000194,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", U--T (mg/L),"U--T","",.0000209,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", V--D (mg/L),"V--D","",.000354,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", V--T (mg/L),"V--T","",.000439,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Zn-D (mg/L),"Zn-D","",.00319,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Zn-T (mg/L),"Zn-T","",.00328,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", pH (pH units),"pH","",7.64,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", 1-Methylnaphthalene (mg/L),"1-Methylnaphthalene","<",.00001,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", 13BDE100 (%),"13BDE100","",61,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", 13BDE126 (%),"13BDE126","",82,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", 13BDE138 (%),"13BDE138","",80,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", 13BDE153 (%),"13BDE153","",67,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", 13BDE154 (%),"13BDE154","",73,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", 13BDE183 (%),"13BDE183","",65,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", 13BDE197 (%),"13BDE197","",67,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", 13BDE207 (%),"13BDE207","",82,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", 13BDE209 (%),"13BDE209","",41,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", 13C6HBB (%),"13C6HBB","",60,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", 13CBDE15 (%),"13CBDE15","",24,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", 13CBDE28 (%),"13CBDE28","",44,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", 13CBDE47 (%),"13CBDE47","",57,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", 13CBDE77 (%),"13CBDE77","",73,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", 13CBDE99 (%),"13CBDE99","",73,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", 2-Methylnaphthalene (mg/L),"2-Methylnaphthalene","<",.00001,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", 6PPD-Quinone (mg/L),"6PPD-Quinone","",.0000051,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Acenaphthene (mg/L),"Acenaphthene","",.000019,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Acenaphthylene (mg/L),"Acenaphthylene","<",.00001,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Acridine (mg/L),"Acridine","<",.00001,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Ag-D (mg/L),"Ag-D","<",.000005,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Ag-T (mg/L),"Ag-T","<",.000005,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Al-D (mg/L),"Al-D","",.0125,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Al-T (mg/L),"Al-T","",.0421,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Ammonia:T (mg/L),"Ammonia:T","",.0136,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Anthracene (mg/L),"Anthracene","<",.00001,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", As-D (mg/L),"As-D","",.000275,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", As-T (mg/L),"As-T","",.000307,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", B--D (mg/L),"B--D","",.0073,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", B--T (mg/L),"B--T","",.0073,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE10 (pg/L),"BDE10","<",.18,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE100 (pg/L),"BDE100","",1.7,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE105 (pg/L),"BDE105","<",.45,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE116 (pg/L),"BDE116","<",.57,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE118 (pg/L),"BDE118","<",.4,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE11912 (pg/L),"BDE11912","<",.31,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE12/13 (pg/L),"BDE12/13","<",.12,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE126 (pg/L),"BDE126","",.27,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE128 (pg/L),"BDE128","<",1.6,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE13816 (pg/L),"BDE13816","<",1.2,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE140 (pg/L),"BDE140","<",.61,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE15 (pg/L),"BDE15","",.13,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE153 (pg/L),"BDE153","<",.86,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE154 (pg/L),"BDE154","",1.27,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE155 (pg/L),"BDE155","<",.15,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE156 (pg/L),"BDE156","<",1.9,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE17/25 (pg/L),"BDE17/25","<",.17,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE181 (pg/L),"BDE181","<",.89,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE183 (pg/L),"BDE183","",.74,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE184 (pg/L),"BDE184","<",.35,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE190 (pg/L),"BDE190","<",1.4,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE191 (pg/L),"BDE191","<",.94,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE196 (pg/L),"BDE196","<",.93,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE197 (pg/L),"BDE197","<",.76,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE203 (pg/L),"BDE203","<",1.1,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE206 (pg/L),"BDE206","<",2,,,,,"","",""
"E282871","MCKAY CREEK NEAR MOUTH",  123.103382,   49.317336,123-06--12.1752,49-19--2.4096,2023/10/03 10:05,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE207 (pg/L),"BDE207","",2,,,,,"","",""
